city_id,edge_id,deep_pilot,status,m7_evidence_ready,m7_computed,cv2_clear_width_m,cv2_height_m,cv2_setback_m,cv2_damage_state,cv2_debris_present,cv2_official_closure,cv2_hazard_data_status,cv2_side_coverage,cv2_height_candidates,cv2_building_candidates
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405585-012783555045,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405587-000605405589,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405587-012783555045,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405589-003256137075,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-011738078381-011738078382,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-000243776548-001215761721,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-000605415027-000605415029,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-000605415029-000605415031,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-000605415031-011279693964,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-000605415036-000605415039,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
