city_id,edge_id,deep_pilot,deep_pilot_group,selection_basis,status,m7_api_structurally_callable,m7_evidence_ready,m7_computed,m7_result,clear_width_m_status,left_buildings_status,right_buildings_status,variant_status,official_closure_status,hazard_data_status_status,missing_fields_json,reason,implicit_defaults_used,damage_or_debris_derived_from_hazard,source_artifact,source_artifact_sha256
kyoto_arashiyama,kyoto-arashiyama:osm-way-000028640677:nodes-000243776546-004280313263,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405498-003256137075,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405565-011738078383,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405565-011738078384,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405572-011738078382,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405572-011738078383,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405580-000605405585,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405580-011738078381,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405585-012783555045,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405587-000605405589,false,,BROAD_SCAN_ONLY,NOT_COMPUTED,false,false,false,null,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,"[""clear_width_m"",""left_buildings"",""right_buildings"",""variant"",""official_closure"",""hazard_data_status"",""m7_provenance.clear_width_m"",""m7_provenance.left_buildings"",""m7_provenance.right_buildings"",""m7_provenance.variant"",""m7_provenance.official_closure"",""m7_provenance.hazard_data_status""]",M7 inputs are not structurally callable; M7 was not run.,false,false,cities/kyoto_arashiyama/graph/walk_edges.real.geojson,b8df66f59b5baefc0ba9dbd7d197546a4c93b0efa51f273d7ac465d832e08285
